year,name,gross,theaters,totalGross,relDate,distributor
2006,"You, Me and Dupree","$75,628,110","3,137","$75,628,110",Jul 14,Universal Pictures
2006,Monster House,"$73,661,010","3,553","$73,661,010",Jul 21,Sony Pictures Entertainment (SPE)
2006,Jackass Number Two,"$72,778,712","3,063","$72,778,712",Sep 22,Paramount Pictures
2006,Barnyard,"$72,637,803","3,311","$72,637,803",Aug 4,Paramount Pictures
2006,RV,"$71,726,025","3,651","$71,726,025",Apr 28,Sony Pictures Entertainment (SPE)
2006,Brokeback Mountain,"$70,612,954","2,089","$83,043,761",Dec 9,Focus Features
2006,V for Vendetta,"$70,511,035","3,365","$70,511,035",Mar 17,Warner Bros.
2006,World Trade Center,"$70,278,893","3,021","$70,278,893",Aug 9,Paramount Pictures
2006,Big Momma's House 2,"$70,165,972","3,261","$70,165,972",Jan 27,Twentieth Century Fox
2006,Step Up,"$65,326,375","2,647","$65,328,121",Aug 11,Walt Disney Studios Motion Pictures
2006,Miami Vice,"$63,450,470","3,026","$63,450,470",Jul 28,Universal Pictures
2006,Madea's Family Reunion,"$63,257,940","2,194","$63,257,940",Feb 24,Lionsgate
2006,The Fast and the Furious: Tokyo Drift,"$62,514,415","3,030","$62,514,415",Jun 16,Universal Pictures
2006,Underworld: Evolution,"$62,318,875","3,207","$62,318,875",Jan 20,Screen Gems
2006,Flushed Away,"$61,733,119","3,707","$64,665,672",Nov 3,DreamWorks
2006,Deja Vu,"$61,574,479","3,108","$64,038,616",Nov 22,Walt Disney Studios Motion Pictures
2006,The Shaggy Dog,"$61,123,569","3,501","$61,123,569",Mar 10,Walt Disney Studios Motion Pictures
2006,Poseidon,"$60,674,817","3,555","$60,674,817",May 12,Warner Bros.
2006,The Benchwarmers,"$59,843,754","3,282","$59,843,754",Apr 7,Revolution Studios
2006,Little Miss Sunshine,"$59,489,083","1,602","$59,891,098",Jul 26,Fox Searchlight Pictures
2006,King Kong,"$59,370,190","3,627","$218,080,025",Dec 14,Universal Pictures
2006,Little Man,"$58,645,052","2,537","$58,645,052",Jul 14,Revolution Studios
2006,Curious George,"$58,360,760","2,609","$58,360,760",Feb 10,Universal Pictures
2006,Invincible,"$57,806,056","2,987","$57,806,952",Aug 25,Walt Disney Studios Motion Pictures
2006,Eragon,"$56,420,434","3,030","$75,030,163",Dec 15,Twentieth Century Fox
2006,Fun with Dick and Jane,"$56,270,199","3,239","$110,332,737",Dec 21,Sony Pictures Entertainment (SPE)
2006,The Guardian,"$54,957,777","3,241","$55,011,732",Sep 29,Walt Disney Studios Motion Pictures
2006,The Omen,"$54,607,383","2,723","$54,607,383",Jun 6,Twentieth Century Fox
2006,Final Destination 3,"$54,097,021","2,880","$54,098,051",Feb 10,New Line Cinema
2006,Charlotte's Web,"$52,532,601","3,745","$82,985,708",Dec 15,Paramount Pictures
2006,The Prestige,"$52,455,154","2,305","$53,089,891",Oct 20,Walt Disney Studios Motion Pictures
2006,The Lake House,"$52,330,111","2,645","$52,330,111",Jun 16,Warner Bros.
2006,Hoodwinked,"$51,386,611","3,020","$51,386,611",Dec 16,The Weinstein Company
2006,The Holiday,"$50,029,085","2,698","$63,224,849",Dec 8,Sony Pictures Entertainment (SPE)
2006,Firewall,"$48,751,189","2,840","$48,751,189",Feb 10,Warner Bros.
2006,Date Movie,"$48,548,426","2,898","$48,548,426",Feb 17,Twentieth Century Fox
2006,Rocky Balboa,"$47,940,632","3,019","$70,270,943",Dec 20,Metro-Goldwyn-Mayer (MGM)
2006,When a Stranger Calls,"$47,860,214","3,004","$47,860,214",Feb 3,Screen Gems
2006,Hostel,"$47,326,473","2,337","$47,326,473",Jan 6,Lionsgate
2006,Nanny McPhee,"$47,144,110","2,148","$47,144,110",Jan 27,Universal Pictures
2006,Silent Hill,"$46,982,632","2,932","$46,982,632",Apr 21,Sony Pictures Entertainment (SPE)
2006,Apocalypto,"$42,654,236","2,465","$50,866,635",Dec 8,Walt Disney Studios Motion Pictures
2006,Glory Road,"$42,647,449","2,397","$42,647,449",Jan 13,Walt Disney Studios Motion Pictures
2006,Lady in the Water,"$42,285,169","3,235","$42,285,169",Jul 21,Warner Bros.
2006,The Hills Have Eyes,"$41,778,863","2,621","$41,778,863",Mar 10,Fox Searchlight Pictures
2006,John Tucker Must Die,"$41,011,711","2,566","$41,011,711",Jul 28,Twentieth Century Fox
2006,Stranger Than Fiction,"$40,435,190","2,270","$40,660,952",Nov 10,Sony Pictures Entertainment (SPE)
2006,The Illusionist,"$39,770,667","1,438","$39,868,642",Aug 18,Yari Film Group Releasing
2006,The Texas Chainsaw Massacre: The Beginning,"$39,505,863","2,820","$39,517,763",Oct 6,New Line Cinema
2006,The Grudge 2,"$39,143,839","3,214","$39,143,839",Oct 13,Sony Pictures Entertainment (SPE)
2006,Gridiron Gang,"$38,432,823","3,510","$38,432,823",Sep 15,Sony Pictures Entertainment (SPE)
2006,Last Holiday,"$38,399,961","2,514","$38,399,961",Jan 13,Paramount Pictures
2006,The Wild,"$37,384,046","2,854","$37,384,046",Apr 14,Walt Disney Studios Motion Pictures
2006,Man of the Year,"$37,327,390","2,626","$37,327,390",Oct 13,Universal Pictures
2006,Dreamgirls,"$37,064,395","2,797","$103,365,956",Dec 15,DreamWorks
2006,16 Blocks,"$36,895,141","2,706","$36,895,141",Mar 3,Warner Bros.
2006,Cheaper by the Dozen 2,"$36,612,259","3,211","$82,571,173",Dec 21,Twentieth Century Fox
2006,The Nativity Story,"$36,418,000","3,083","$37,629,831",Dec 1,New Line Cinema
2006,Accepted,"$36,323,505","2,917","$36,323,505",Aug 18,Universal Pictures
2006,The Sentinel,"$36,280,697","2,851","$36,280,697",Apr 21,Twentieth Century Fox
2006,Blood Diamond,"$35,726,534","1,920","$57,377,916",Dec 8,Warner Bros.
2006,Munich,"$35,128,025","1,498","$47,403,685",Dec 23,Universal Pictures
2006,The Good Shepherd,"$35,066,495","2,250","$59,952,835",Dec 22,Universal Pictures
2006,Deck the Halls,"$34,753,961","3,205","$35,093,569",Nov 22,Twentieth Century Fox
2006,Take the Lead,"$34,741,730","3,009","$34,742,066",Apr 7,New Line Cinema
2006,Snakes on a Plane,"$34,020,741","3,555","$34,020,814",Aug 18,New Line Cinema
2006,She's the Man,"$33,741,133","2,631","$33,741,133",Mar 17,DreamWorks
2006,Flags of Our Fathers,"$33,602,376","2,375","$33,602,376",Oct 20,DreamWorks
2006,Memoirs of a Geisha,"$32,166,624","1,654","$57,490,508",Dec 9,Sony Pictures Entertainment (SPE)
2006,United 93,"$31,483,450","1,871","$31,483,450",Apr 28,Universal Pictures
2006,Walk the Line,"$28,668,398","3,160","$119,519,402",Nov 18,Twentieth Century Fox
2006,Employee of the Month,"$28,444,855","2,579","$28,444,855",Oct 6,Lionsgate
2006,Garfield: A Tail of Two Kitties,"$28,426,747","2,981","$28,426,747",Jun 16,Twentieth Century Fox
2006,The Queen,"$28,191,739","1,850","$56,441,711",Sep 30,Miramax
2006,The Ant Bully,"$28,142,535","3,050","$28,142,535",Jul 28,Warner Bros.
2006,Crank,"$27,838,408","2,515","$27,838,408",Sep 1,Lionsgate
2006,Stick It,"$26,910,056","2,044","$26,910,736",Apr 28,Walt Disney Studios Motion Pictures
2006,The Descent,"$26,024,456","2,095","$26,024,456",Aug 4,Lionsgate
2006,We Are Marshall,"$25,128,312","2,606","$43,545,364",Dec 22,Warner Bros.
2006,Thank You for Smoking,"$24,793,509","1,020","$24,793,509",Mar 17,Fox Searchlight Pictures
2006,Fearless,"$24,637,306","1,810","$24,633,730",Sep 22,Rogue Pictures
2006,Clerks II,"$24,148,068","2,150","$24,148,068",Jul 21
2006,An Inconvenient Truth,"$23,814,997",587,"$24,146,161",May 24,Paramount Classics
2006,The Wicker Man,"$23,649,127","2,784","$23,649,127",Sep 1,Warner Bros.
2006,The Covenant,"$23,380,495","2,681","$23,380,495",Sep 8,Screen Gems
2006,Stay Alive,"$23,086,480","2,009","$23,086,480",Mar 24,Walt Disney Studios Motion Pictures
2006,Match Point,"$22,702,604",512,"$23,151,529",Dec 28,DreamWorks Distribution
2006,The Black Dahlia,"$22,545,080","2,236","$22,545,080",Sep 15,Universal Pictures
2006,My Super Ex-Girlfriend,"$22,530,295","2,702","$22,530,295",Jul 21,Twentieth Century Fox
2006,Lucky Number Slevin,"$22,495,466","1,989","$22,495,466",Apr 7
2006,Deep Sea,"$21,973,886",47,"$46,412,757",Mar 3,Warner Bros.
2006,Rumor Has It...,"$21,730,356","2,815","$43,000,262",Dec 25,Warner Bros.
2006,Waist Deep,"$21,331,895","1,006","$21,344,312",Jun 23,Rogue Pictures
2006,ATL,"$21,170,563","1,602","$21,170,563",Mar 31,Warner Bros.
2006,Flicka,"$20,888,606","2,877","$21,000,147",Oct 20,Twentieth Century Fox
2006,A Prairie Home Companion,"$20,342,852",767,"$20,342,852",Jun 9,Picturehouse
2006,Pulse,"$20,264,436","2,323","$20,264,436",Aug 11
2006,Babel,"$19,825,138","1,251","$34,302,837",Oct 27,Paramount Vantage
2006,Beerfest,"$19,185,184","2,964","$19,185,184",Aug 25,Warner Bros.
2006,Akeelah and the Bee,"$18,848,430","2,195","$18,848,430",Apr 28,Lionsgate
2006,The Marine,"$18,782,953","2,545","$18,844,784",Oct 13,Twentieth Century Fox
2006,The Family Stone,"$18,657,532","2,469","$60,062,868",Dec 16,Twentieth Century Fox
2006,Aquamarine,"$18,597,342","2,538","$18,597,342",Mar 3,Twentieth Century Fox
2006,Ultraviolet,"$18,535,812","2,558","$18,535,812",Mar 3,Screen Gems
2006,The Ringer,"$18,163,047","1,853","$35,428,675",Dec 23,Fox Searchlight Pictures
2006,School for Scoundrels,"$17,807,569","3,007","$17,807,569",Sep 29
2006,Just My Luck,"$17,326,650","2,543","$17,326,650",May 12,Twentieth Century Fox
2006,Annapolis,"$17,127,992","1,607","$17,127,992",Jan 27,Walt Disney Studios Motion Pictures
2006,Capote,"$17,018,375","1,239","$28,750,530",Sep 30,Sony Pictures Classics
2006,Harry Potter and the Goblet of Fire,"$16,731,856","3,858","$290,013,036",Nov 18,Warner Bros.
2006,An American Haunting,"$16,290,949","1,703","$16,298,046",May 5,Freestyle Releasing
2006,Marie Antoinette,"$15,962,471",870,"$15,962,471",Oct 20,Sony Pictures Entertainment (SPE)
2006,Larry the Cable Guy: Health Inspector,"$15,680,099","1,747","$15,680,099",Mar 24,Lionsgate
2006,See No Evil,"$15,032,800","1,270","$15,032,800",May 19,Lionsgate
2006,Unaccompanied Minors,"$14,993,733","2,775","$16,655,224",Dec 8,Warner Bros.
2006,Tristan + Isolde,"$14,734,633","1,845","$14,734,633",Jan 13,Twentieth Century Fox
2006,Syriana,"$14,676,762","1,775","$50,824,620",Nov 23,Warner Bros.
2006,Everyone's Hero,"$14,523,101","2,898","$14,523,101",Sep 15,Twentieth Century Fox
2006,Hollywoodland,"$14,425,753","1,551","$14,426,251",Sep 8,Focus Features
2006,One Night with the King,"$13,394,029",909,"$13,395,961",Oct 13,8x Entertainment
2006,Friends with Money,"$13,366,989","1,010","$13,368,437",Apr 7,Sony Pictures Classics
2006,Flyboys,"$13,090,630","2,033","$13,090,630",Sep 22,Metro-Goldwyn-Mayer (MGM)
2006,How to Eat Fried Worms,"$13,040,390","1,870","$13,040,527",Aug 25,New Line Cinema
2006,Bon Cop Bad Cop,"$12,665,721",260,"$12,665,721",Aug 4,Alliance Atlantis Vivafilm
2006,The New World,"$12,588,149",811,"$12,712,093",Dec 25,New Line Cinema
2006,Idlewild,"$12,571,185",975,"$12,571,185",Aug 25,Universal Pictures
2006,The Matador,"$12,555,022",905,"$12,594,698",Dec 30,The Weinstein Company
2006,Freedomland,"$12,512,886","2,361","$12,512,886",Feb 17,Revolution Studios
2006,The Protector,"$12,044,087","1,541","$12,044,087",Sep 8,Dragon Dynasty
2006,Zoom,"$11,989,328","2,501","$11,989,328",Aug 11,Revolution Studios
2006,End of the Spear,"$11,746,686","1,163","$11,967,000",Jan 20,Rocky Mountain Pictures
2006,Dave Chappelle's Block Party,"$11,720,590","1,200","$11,718,595",Mar 3,Rogue Pictures
2006,The Last Kiss,"$11,614,790","1,359","$11,614,790",Sep 15,DreamWorks
2006,Something New,"$11,469,090","1,265","$11,468,568",Feb 3,Focus Features
2006,Material Girls,"$11,449,638","1,509","$11,449,638",Aug 18,Metro-Goldwyn-Mayer (MGM)
2006,Bobby,"$11,034,972","1,670","$11,242,801",Nov 17
2006,Black Christmas,"$10,917,918","1,544","$16,273,581",Dec 25
2006,Mrs. Henderson Presents,"$10,661,180",522,"$11,036,366",Dec 9,The Weinstein Company
2006,Casanova,"$10,579,075","1,011","$11,304,403",Dec 25,Walt Disney Studios Motion Pictures
2006,Magnificent Desolation: Walking on the Moon,"$10,571,573",82,"$34,137,524",Sep 23,IMAX
2006,Scoop,"$10,526,261",541,"$10,525,717",Jul 28,Focus Features
2006,The Producers,"$10,134,990",978,"$19,398,532",Dec 16,Universal Pictures
2006,Facing the Giants,"$10,066,143",441,"$10,178,331",Sep 29,IDP Distribution
2006,The Fountain,"$9,930,941","1,472","$10,144,010",Nov 22,Warner Bros.
2006,Transamerica,"$8,770,560",656,"$9,015,303",Dec 2,The Weinstein Company
2006,The Nightmare Before Christmas,"$8,686,272",168,"$8,700,869",Oct 20,Walt Disney Studios Motion Pictures
2006,Tenacious D in the Pick of Destiny,"$8,311,739","1,919","$8,334,575",Nov 22,New Line Cinema
2006,Hoot,"$8,118,000","3,018","$8,117,637",May 5,New Line Cinema
2006,"Good Night, and Good Luck.","$8,114,382",929,"$31,558,003",Oct 7,Warner Independent Pictures (WIP)
2006,The Night Listener,"$7,835,046","1,370","$7,836,393",Aug 4,Miramax
2006,Slither,"$7,802,450","1,946","$7,802,450",Mar 31,Universal Pictures
2006,The Return,"$7,750,613","1,986","$7,749,851",Nov 10,Rogue Pictures
2006,Dougal: American Edition,"$7,438,119","2,319","$7,438,000",Feb 24,The Weinstein Company
2006,A Good Year,"$7,430,241","2,067","$7,459,300",Nov 10,Twentieth Century Fox
2006,All the King's Men,"$7,221,458","1,520","$7,221,458",Sep 22,Sony Pictures Entertainment (SPE)
2006,American Dreamz,"$7,191,830","1,500","$7,191,830",Apr 21,Universal Pictures
2006,Phat Girlz,"$7,061,128","1,060","$7,061,128",Apr 7,Fox Searchlight Pictures
2006,Crossover,"$7,009,668","1,023","$7,009,668",Sep 1,Sony Pictures Entertainment (SPE)
2006,Turistas,"$6,947,433","1,572","$7,027,762",Dec 1,Fox Atomic
2006,Running Scared,"$6,845,051","1,611","$6,855,137",Feb 24,New Line Cinema
2006,Running with Scissors,"$6,754,898",586,"$7,022,827",Oct 20,Sony Pictures Entertainment (SPE)
2006,Grandma's Boy,"$6,090,172","2,016","$6,090,172",Jan 6,Twentieth Century Fox
2006,Basic Instinct 2,"$5,971,336","1,453","$5,971,336",Mar 31,Sony Pictures Entertainment (SPE)
2006,Wild Safari - A South African Adventure,"$5,811,433",21,"$16,621,530",Apr 8
2006,Wolf Creek,"$5,626,960","1,761","$16,188,180",Dec 25
2006,A Scanner Darkly,"$5,501,616",263,"$5,501,616",Jul 7,Warner Independent Pictures (WIP)
2006,Roving Mars,"$5,461,675",27,"$10,407,978",Jan 27,Walt Disney Studios Motion Pictures
2006,For Your Consideration,"$5,414,596",625,"$5,549,923",Nov 17,Warner Independent Pictures (WIP)
2006,Pride & Prejudice,"$5,140,796","1,335","$38,405,088",Nov 11,Focus Features
2006,The Three Burials of Melquiades Estrada,"$4,996,040",356,"$5,027,684",Dec 14,Sony Pictures Classics
2006,The World's Fastest Indian,"$4,971,721",251,"$5,128,124",Dec 7,Magnolia Pictures
2006,The Libertine,"$4,790,603",819,"$4,835,065",Nov 25,The Weinstein Company
